openDate,state,latitude,longitude,marker
10/23/2008 12:00,CO,40.38330078,-104.718483,"40.38330078,-104.71848297"
10/1/1987 12:00,CO,39.521366,-107.319374,"39.521366,-107.31937399"
1/31/1990 12:00,CO,37.99828782,-103.5917388,"37.99828782,-103.59173879"
4/19/2006 12:00,CO,38.33666992,-104.7405243,"38.33666992,-104.74052429"
8/1/2002 12:00,CO,39.76624679,-104.8980408,"39.76624679,-104.89804077"
1/8/1994 12:00,CO,39.78947067,-105.0787582,"39.78947067,-105.07875823"
1/11/1994 12:00,CO,39.7004013,-104.8262711,"39.7004013,-104.82627105"
7/21/2010 12:00,CO,39.92864817,-104.9054036,"39.92864817,-104.90540362"
7/16/2014 12:00,CO,39.655323,-105.054253,"39.655323,-105.054253"
,CO,39.71894073,-105.082222,"39.71894073,-105.08222198"
11/7/2007 12:00,CO,40.51407918,-107.5706611,"40.51407918,-107.57066108"
2/3/1987 12:00,CO,38.23264694,-104.6645279,"38.23264694,-104.66452789"
3/11/1986 12:00,CO,40.62497779,-103.2381076,"40.62497779,-103.23810763"
5/3/1988 12:00,CO,39.76632299,-105.140915,"39.76632299,-105.140915"
,CO,39.40744534,-104.8595425,"39.40744534,-104.85954254"
10/2/1989 12:00,CO,39.63868528,-105.0832039,"39.63868528,-105.08320391"
3/5/1986 12:00,CO,38.52425384,-106.022583,"38.52425384,-106.022583"
,CO,39.91444396,-104.9995499,"39.91444396,-104.99954986"
6/12/2013 12:00,CO,39.60809707,-105.0901794,"39.60809707,-105.09017944"
,CO,39.71285909,-104.8222511,"39.71285909,-104.82225112"
3/3/1987 12:00,CO,40.45689399,-105.080032,"40.45689399,-105.080032"
8/19/2009 12:00,CO,39.35946196,-104.6236094,"39.35946196,-104.6236094"
10/3/1988 12:00,CO,38.83755493,-104.7696381,"38.83755493,-104.76963806"
1/26/2005 12:00,CO,39.59123199,-104.861687,"39.59123199,-104.861687"
1/22/2003 12:00,CO,40.26501595,-103.7725975,"40.26501595,-103.77259746"
8/15/2012 12:00,CO,39.85506099,-104.975487,"39.85506099,-104.975487"
1/27/2006 12:00,CO,40.20410634,-105.1025011,"40.20410634,-105.10250106"
9/19/2007 12:00,CO,38.97138595,-105.0387878,"38.97138595,-105.03878784"
6/22/1992 12:00,CO,39.08316421,-108.5827179,"39.08316421,-108.58271789"
5/9/2002 12:00,CO,39.87221908,-104.9835892,"39.87221908,-104.98358917"
7/16/2014 12:00,CO,39.89149957,-104.9777515,"39.89149957,-104.97775152"
,CO,40.02218618,-105.2595464,"40.02218618,-105.25954641"
10/29/2003 12:00,CO,39.524441,-107.768036,"39.524441,-107.76803599"
5/12/1987 12:00,CO,38.44789646,-105.1933656,"38.44789646,-105.19336558"
4/9/2014 12:00,CO,39.67762374,-105.0222397,"39.67762374,-105.02223968"
,CO,39.88092041,-105.096962,"39.88092041,-105.09696197"
6/20/2012 12:00,CO,39.81403,-105.163239,"39.81403,-105.163239"
10/2/2013 12:00,CO,39.67591367,-104.913005,"39.67591367,-104.913005"
10/1/1990 12:00,CO,38.554501,-106.925758,"38.554501,-106.925758"
6/20/2012 12:00,CO,39.68997448,-104.8902659,"39.68997448,-104.89026591"
6/29/2012 12:00,CO,39.78581237,-104.811409,"39.78581237,-104.81140899"
9/20/2006 12:00,CO,39.06648254,-104.8533707,"39.06648254,-104.85337066"
,CO,39.7500267,-105.0003204,"39.7500267,-105.00032043"
,CO,39.71937485,-104.9517804,"39.71937485,-104.95178036"
,CO,40.00021286,-105.2615809,"40.00021286,-105.26158086"
6/20/2012 12:00,CO,39.62556099,-104.793869,"39.62556099,-104.793869"
6/29/2012 12:00,CO,39.61006499,-105.034897,"39.61006499,-105.034897"
6/10/1986 12:00,CO,40.15993118,-105.0628967,"40.15993118,-105.06289672"
,CO,39.86769866,-105.052536,"39.86769866,-105.05253601"
11/18/1986 12:00,CO,40.38616943,-104.7184296,"40.38616943,-104.71842956"
10/27/1999 12:00,CO,39.80457305,-104.9287949,"39.80457305,-104.92879486"
9/20/2000 12:00,CO,39.65551376,-104.9947739,"39.65551376,-104.99477386"
11/13/1998 12:00,CO,38.93371582,-104.7916641,"38.93371582,-104.79166412"
11/18/1986 12:00,CO,39.40471485,-104.8615529,"39.40471485,-104.86155286"
2/3/1987 12:00,CO,39.58668529,-106.0947427,"39.58668529,-106.09474271"
10/1/1985 12:00,CO,38.31353,-104.609962,"38.31353,-104.60996199"
9/30/1992 12:00,CO,40.4618787,-106.8212767,"40.4618787,-106.82127669"
8/21/1996 12:00,CO,38.31793594,-104.613533,"38.31793594,-104.61353302"
7/15/1998 12:00,CO,37.23046493,-107.8666763,"37.23046493,-107.86667633"
,CO,39.53377151,-104.7679214,"39.53377151,-104.76792144"
8/16/2000 12:00,CO,39.51320648,-104.7682343,"39.51320648,-104.76823425"
11/17/1988 12:00,CO,39.875835,-104.985634,"39.875835,-104.985634"
5/21/2003 12:00,CO,40.42286682,-104.7536011,"40.42286682,-104.75360107"
9/15/2004 12:00,CO,38.74916839,-108.0533905,"38.74916839,-108.0533905"
1/16/2013 12:00,CO,38.80936168,-104.7577004,"38.80936168,-104.75770041"
8/29/2012 12:00,CO,38.84297646,-104.7480123,"38.84297646,-104.74801227"
5/7/2008 12:00,CO,39.82622332,-105.0535628,"39.82622332,-105.05356281"
,CO,39.54995346,-104.9953842,"39.54995346,-104.99538421"
10/14/1998 12:00,CO,38.08845497,-102.6035486,"38.08845497,-102.60354861"
,CO,39.74165126,-105.2001757,"39.74165126,-105.20017571"
,CO,39.62440872,-104.8987808,"39.62440872,-104.89878082"
,CO,39.74520111,-104.9891663,"39.7452011099999,-104.98916625"
1/21/2004 12:00,CO,39.60820388,-105.1499786,"39.60820388,-105.14997863"
8/14/2002 12:00,CO,39.76968383,-104.8979645,"39.76968383,-104.89796447"
,CO,39.95971016,-105.1638278,"39.95971016,-105.16382776"
8/25/2004 12:00,CO,39.92642974,-105.1362228,"39.92642974,-105.13622283"
1/31/1990 12:00,CO,38.823681,-104.83815,"38.823681,-104.83814999"
,CO,39.6097248,-104.8873343,"39.6097248,-104.88733425"
10/2/2013 12:00,CO,40.0364153,-105.2541981,"40.0364153,-105.25419808"
,CO,39.74329411,-104.984445,"39.74329411,-104.98444497"
,CO,39.56211853,-104.9793167,"39.56211853,-104.97931671"
9/16/1986 12:00,CO,37.1386861,-104.5209049,"37.1386861,-104.52090494"
1/21/1986 12:00,CO,37.48023524,-105.9030922,"37.48023524,-105.90309217"
10/27/2004 12:00,CO,39.60620117,-104.7051697,"39.60620117,-104.70516967"
1/22/2007 12:00,CO,39.72161483,-105.080307,"39.72161483,-105.080307"
,CO,39.66175842,-105.0807343,"39.66175842,-105.08073425"
5/19/2010 12:00,CO,39.91633224,-105.0463867,"39.91633224,-105.04638671"
12/30/1995 12:00,CO,39.70083618,-105.3276062,"39.70083618,-105.3276062"
11/9/2005 12:00,CO,39.76224517,-104.7742767,"39.76224517,-104.77427673"
2/2/1989 12:00,CO,39.56241989,-104.9112091,"39.56241989,-104.9112091"
4/29/1986 12:00,CO,38.81931304,-104.7561035,"38.81931304,-104.75610351"
9/9/1986 12:00,CO,37.34692382,-108.5618896,"37.34692382,-108.56188964"
7/18/2007 12:00,CO,38.939289,-104.612122,"38.939289,-104.61212199"
7/14/1987 12:00,CO,40.01042938,-105.1029282,"40.01042938,-105.10292816"
,CT,41.09291665,-73.45208935,"41.09291665,-73.45208935"
7/21/2004 12:00,CT,41.32091648,-72.8742852,"41.32091648,-72.8742852"
,CT,41.72129519,-72.62182161,"41.72129519,-72.62182161"
3/21/2007 12:00,CT,41.27046212,-72.97475539,"41.27046212,-72.97475539"
,CT,41.31131283,-72.92235709,"41.31131283,-72.92235709"
9/10/1997 12:00,CT,41.46916754,-73.02805222,"41.46916754,-73.02805222"
,CT,41.71686619,-72.7628488,"41.71686619,-72.7628488"
,CT,41.76636166,-72.71049007,"41.76636166,-72.71049007"
11/1/2013 12:00,CT,41.79716415,-71.91221237,"41.79716415,-71.91221237"
7/16/1997 12:00,CT,41.9185028,-72.60855102,"41.9185028,-72.60855102"
,CT,41.81385084,-72.52665281,"41.81385084,-72.52665281"
,CT,41.2751875,-72.83086828,"41.2751875,-72.83086828"
10/28/1991 12:00,CT,41.80490875,-72.5499649,"41.80490875,-72.5499649"
7/17/2013 12:00,CT,41.68752618,-72.93705895,"41.68752618,-72.93705895"
10/25/2000 12:00,CT,41.15877914,-73.41812133,"41.15877914,-73.41812133"
2/20/2013 12:00,CT,41.78353182,-72.74673677,"41.78353182,-72.74673677"
9/19/1995 12:00,CT,41.9244524,-71.88884831,"41.9244524,-71.88884831"
,CT,41.27557709,-73.12372058,"41.27557709,-73.12372058"
,CT,41.26008532,-73.00961606,"41.26008532,-73.00961606"
8/22/2001 12:00,CT,41.58459238,-71.99440263,"41.58459238,-71.99440263"
,CT,41.76744595,-72.67547652,"41.76744595,-72.67547652"
10/26/1994 12:00,CT,41.50738969,-72.1228449,"41.50738969,-72.1228449"
4/17/2002 12:00,CT,41.20046317,-73.11681658,"41.20046317,-73.11681658"
1/24/2001 12:00,CT,41.6988746,-72.8965757,"41.6988746,-72.8965757"
,CT,41.39520429,-72.85605825,"41.39520429,-72.85605825"
1/24/2001 12:00,CT,41.81245006,-72.85357788,"41.81245006,-72.85357788"
8/22/2001 12:00,CT,41.29579558,-72.37896636,"41.29579558,-72.37896636"
4/19/2000 12:00,CT,41.6224759,-72.87314459,"41.6224759,-72.87314459"
8/13/1997 12:00,CT,41.27958834,-72.83129543,"41.27958834,-72.83129543"
10/11/2000 12:00,CT,41.31130747,-73.05207274,"41.31130747,-73.05207274"
,CT,41.50967963,-72.80803397,"41.50967963,-72.80803397"
7/16/1997 12:00,CT,41.60692512,-72.71194316,"41.60692512,-72.71194316"
9/19/2001 12:00,CT,41.66239991,-72.72169701,"41.66239991,-72.72169701"
1/26/2005 12:00,CT,41.74253158,-72.71233879,"41.74253158,-72.71233879"
1/5/1993 12:00,CT,41.80665599,-72.538223,"41.80665599,-72.538223"
6/26/1996 12:00,CT,41.35864257,-72.16008758,"41.35864257,-72.16008758"
6/26/1996 12:00,CT,41.29137802,-73.11343383,"41.29137802,-73.11343383"
,CT,41.66390262,-72.72121891,"41.66390262,-72.72121891"
10/26/1994 12:00,CT,41.36988067,-72.06425476,"41.36988067,-72.06425476"
,CT,41.10522128,-73.54846581,"41.10522128,-73.54846581"
8/1/2007 12:00,CT,41.23982459,-73.03444392,"41.23982459,-73.03444392"
4/27/1993 12:00,CT,41.28100588,-72.98339881,"41.28100588,-72.98339881"
1/13/1994 12:00,CT,41.6520144,-72.72772058,"41.6520144,-72.72772058"
7/19/2000 12:00,CT,41.68211348,-72.65813603,"41.68211348,-72.65813603"
,CT,41.15092849,-73.42446136,"41.15092849,-73.42446136"
8/28/1996 12:00,CT,41.81904628,-73.08143757,"41.81904628,-73.08143757"
1/4/1994 12:00,CT,41.74460157,-72.17025496,"41.74460157,-72.17025496"
,CT,41.02977477,-73.62811133,"41.02977477,-73.62811133"
,CT,41.14122256,-73.25670517,"41.14122256,-73.25670517"
5/21/2003 12:00,CT,41.09577941,-73.44974517,"41.09577941,-73.44974517"
,CT,41.1279335,-73.38166809,"41.1279335,-73.38166809"
9/18/2002 12:00,CT,41.56602211,-73.00815157,"41.56602211,-73.00815157"
7/17/2002 12:00,CT,41.37309646,-72.91873931,"41.37309646,-72.91873931"
10/30/2002 12:00,CT,41.551335,-73.4174171,"41.551335,-73.4174171"
1/23/1996 12:00,CT,41.477001,-72.810646,"41.477001,-72.810646"
10/30/2002 12:00,CT,41.40747799,-73.41471099,"41.40747799,-73.41471099"
10/16/2002 12:00,CT,41.28852143,-72.6791431,"41.28852143,-72.6791431"
,DC,38.90166473,-77.02250671,"38.90166473,-77.02250671"
,DC,38.92292171,-77.04283967,"38.92292171,-77.04283967"
,DC,38.8951005,-77.02694624,"38.8951005,-77.02694624"
,DC,38.89450454,-77.02157592,"38.89450454,-77.02157592"
,DC,38.92194747,-77.07289123,"38.92194747,-77.07289123"
,DC,38.90536499,-77.04289245,"38.90536499,-77.04289245"
,DC,38.90514805,-77.06689506,"38.90514805,-77.06689506"
,DC,38.90211868,-77.04599761,"38.90211868,-77.04599761"
,DC,38.95850753,-77.08406829,"38.95850753,-77.08406829"
,DC,38.88459777,-77.01573944,"38.88459777,-77.01573944"
,DC,38.90213394,-77.03241729,"38.90213394,-77.03241729"
,DC,38.90277966,-77.05915287,"38.90277966,-77.05915287"
,DC,38.8870697,-77.00325012,"38.8870697,-77.00325012"
,DC,38.90216064,-77.03752899,"38.90216064,-77.03752899"
,DC,38.92897009,-77.03260771,"38.92897009,-77.03260771"
,DC,38.94165802,-77.07744598,"38.94165802,-77.07744598"
,DC,38.88353347,-76.99551391,"38.88353347,-76.99551391"
,DC,38.9047966,-77.0519638,"38.9047966,-77.0519638"
12/4/2013 12:00,DC,38.96210098,-77.02729034,"38.96210098,-77.02729034"
,DC,38.90300966,-77.03845225,"38.90300966,-77.03845225"
12/4/2013 12:00,DC,38.90026509,-77.01201036,"38.90026509,-77.01201036"
,DC,38.90424415,-77.04162932,"38.90424415,-77.04162932"
,DC,38.90292739,-77.04258728,"38.90292739,-77.04258728"
,DC,38.91008198,-77.03197874,"38.91008198,-77.03197874"
1/31/2006 12:00,DE,39.73347854,-75.61869049,"39.73347854,-75.61869049"
,DE,39.8106575,-75.55073547,"39.8106575,-75.55073547"
,DE,39.72266592,-75.6606578,"39.72266592,-75.6606578"
10/29/2008 12:00,DE,39.44583899,-75.737785,"39.44583899,-75.737785"
,DE,39.67998123,-75.76010894,"39.67998123,-75.76010894"
,DE,39.74792861,-75.54673767,"39.74792861,-75.54673767"
12/31/1991 12:00,DE,39.21701319,-75.57114981,"39.21701319,-75.57114981"
8/16/2000 12:00,DE,38.702702,-75.40421299,"38.702702,-75.40421299"
10/24/2001 12:00,DE,38.72921191,-75.13156324,"38.72921191,-75.13156324"
12/5/1991 12:00,DE,39.19311141,-75.55329895,"39.19311141,-75.55329895"
1/29/1997 12:00,DE,38.66111,-75.591171,"38.66111,-75.591171"
11/5/1991 12:00,DE,38.929587,-75.43182983,"38.929587,-75.43182983"
3/19/2003 12:00,DE,39.10214491,-75.54407693,"39.10214491,-75.54407693"
4/21/1999 12:00,DE,39.65298843,-75.62117004,"39.65298843,-75.62117004"
4/23/1997 12:00,FL,27.29217147,-82.45030212,"27.29217147,-82.45030212"
,FL,26.10412448,-80.25021582,"26.10412448,-80.25021582"
,FL,26.20135116,-80.11029052,"26.20135116,-80.11029052"
8/14/2002 12:00,FL,27.93792933,-82.26460978,"27.93792933,-82.26460978"
1/22/1985 12:00,FL,30.18157599,-82.67731499,"30.18157599,-82.67731499"
10/20/1987 12:00,FL,27.80124473,-80.4885559,"27.80124473,-80.4885559"
,FL,25.68555068,-80.42024993,"25.68555068,-80.42024993"
4/10/2013 12:00,FL,26.06683708,-80.25245279,"26.06683708,-80.25245279"
5/4/2014 12:00,FL,28.23490142,-82.34436035,"28.23490142,-82.34436035"
6/4/1985 12:00,FL,27.04782485,-82.39581298,"27.04782485,-82.39581298"
,FL,26.14598035,-80.33143848,"26.14598035,-80.33143848"
6/14/2000 12:00,FL,28.96202087,-81.96501159,"28.96202087,-81.96501159"
,FL,25.91182351,-80.30919559,"25.91182351,-80.30919559"
8/6/2003 12:00,FL,28.64843177,-81.27824401,"28.64843177,-81.27824401"
10/20/2004 12:00,FL,29.05673027,-82.27690887,"29.05673027,-82.27690887"
9/19/2012 12:00,FL,27.36673499,-82.55063599,"27.36673499,-82.55063599"
7/21/2004 12:00,FL,26.236889,-80.20304899,"26.236889,-80.20304899"
7/22/2009 12:00,FL,27.881779,-82.830093,"27.881779,-82.830093"
5/17/2006 12:00,FL,30.47762699,-81.639267,"30.47762699,-81.639267"
1/17/2008 12:00,FL,27.26145744,-80.40024566,"27.26145744,-80.40024566"
6/26/2013 12:00,FL,28.51265564,-81.3762588,"28.51265564,-81.3762588"
3/10/2011 12:00,FL,27.78978157,-82.33629608,"27.78978157,-82.33629608"
4/9/2014 12:00,FL,27.77062034,-82.73198699,"27.77062034,-82.73198699"
1/25/2012 12:00,FL,26.005424,-80.317924,"26.005424,-80.317924"
7/21/2004 12:00,FL,27.49523925,-82.48288726,"27.49523925,-82.48288726"
5/21/1985 12:00,FL,28.359304,-80.66846499,"28.359304,-80.66846499"
5/21/1985 12:00,FL,26.89338499,-82.01442699,"26.89338499,-82.01442699"
3/3/1992 12:00,FL,28.123013,-80.67383599,"28.123013,-80.67383599"
4/3/1984 12:00,FL,29.25884999,-81.11377699,"29.25884999,-81.11377699"
10/16/1984 12:00,FL,27.5683403,-81.81336212,"27.5683403,-81.81336212"
3/17/2010 12:00,FL,28.571341,-81.41790799,"28.571341,-81.41790799"
4/30/1985 12:00,FL,28.00100099,-81.957397,"28.00100099,-81.957397"
9/30/1992 12:00,FL,29.209578,-82.064018,"29.209578,-82.064018"
1/23/2008 12:00,FL,26.55533981,-81.90659332,"26.55533981,-81.90659332"
11/25/1992 12:00,FL,26.061958,-80.31124099,"26.061958,-80.31124099"
,FL,26.10300332,-80.36630988,"26.10300332,-80.36630988"
8/19/1998 12:00,FL,26.005863,-80.38925899,"26.005863,-80.38925899"
10/12/2011 12:00,FL,28.30460943,-81.4354746,"28.30460943,-81.4354746"
1/26/2011 12:00,FL,30.51521904,-86.46218106,"30.51521904,-86.46218106"
1/29/2004 12:00,FL,28.53120231,-82.50275421,"28.53120231,-82.50275421"
4/23/2008 12:00,FL,26.14759169,-80.26831269,"26.14759169,-80.26831269"
1/23/2013 12:00,FL,30.187998,-85.667946,"30.187998,-85.667946"
7/20/2011 12:00,FL,27.77288627,-82.6780548,"27.77288627,-82.6780548"
2/22/1988 12:00,FL,27.445755,-82.52780914,"27.445755,-82.52780914"
3/14/2012 12:00,FL,25.865883,-80.29204599,"25.865883,-80.29204599"
6/29/2005 12:00,FL,26.578911,-81.992096,"26.578911,-81.992096"
6/27/2007 12:00,FL,26.649118,-81.98450499,"26.649118,-81.98450499"
1/31/1992 12:00,FL,27.92593199,-82.78904699,"27.92593199,-82.78904699"
1/22/1985 12:00,FL,27.01302146,-82.13952636,"27.01302146,-82.13952636"
3/3/1992 12:00,FL,25.93504899,-80.29637099,"25.93504899,-80.29637099"
,FL,26.01086072,-80.17520248,"26.01086072,-80.17520248"
1/15/2003 12:00,FL,28.61337471,-81.2087326,"28.61337471,-81.2087326"
10/16/1984 12:00,FL,28.12649734,-81.63954243,"28.12649734,-81.63954243"
,FL,25.81174492,-80.35790786,"25.81174492,-80.35790786"
9/27/2006 12:00,FL,29.24846799,-81.06720699,"29.24846799,-81.06720699"
8/21/1984 12:00,FL,26.67986106,-81.89861297,"26.67986106,-81.89861297"
1/19/2007 12:00,FL,30.41234599,-86.83156599,"30.41234599,-86.83156599"
8/25/2004 12:00,FL,26.69346427,-80.10958099,"26.69346427,-80.10958099"
10/1/1987 12:00,FL,30.250391,-81.75429499,"30.250391,-81.75429499"
10/27/1999 12:00,FL,25.4576168,-80.47232818,"25.4576168,-80.47232818"
5/25/2005 12:00,FL,28.3423233,-81.48622131,"28.3423233,-81.48622131"
1/15/2014 12:00,FL,25.48881912,-80.4567871,"25.48881912,-80.4567871"
1/22/2009 12:00,FL,28.933847,-81.93096199,"28.933847,-81.93096199"
6/12/2013 12:00,FL,30.18493099,-81.609322,"30.18493099,-81.609322"
6/12/2013 12:00,FL,30.353493,-81.562019,"30.353493,-81.562019"
8/2/2013 12:00,FL,30.12000799,-81.624115,"30.12000799,-81.624115"
1/30/1991 12:00,FL,26.4363594,-80.12387847,"26.4363594,-80.12387847"
10/1/1987 12:00,FL,29.01252485,-81.00685156,"29.01252485,-81.00685156"
7/1/2009 12:00,FL,28.36201742,-80.79229295,"28.36201742,-80.79229295"
8/18/1987 12:00,FL,30.42569699,-84.21434,"30.42569699,-84.21434"
,FL,26.25860214,-80.25093078,"26.25860214,-80.25093078"
6/14/2006 12:00,FL,30.28019499,-81.62970699,"30.28019499,-81.62970699"
9/10/2014 12:00,FL,26.34821099,-80.201385,"26.34821099,-80.201385"
6/14/2006 12:00,FL,30.21726036,-84.36087036,"30.21726036,-84.36087036"
,FL,26.25348663,-80.1000061,"26.25348663,-80.1000061"
11/8/2006 12:00,FL,30.10442063,-81.83089256,"30.10442063,-81.83089256"
8/22/2007 12:00,FL,28.55014999,-81.490814,"28.55014999,-81.490814"
9/4/1990 12:00,FL,28.02691799,-82.55962399,"28.02691799,-82.55962399"
3/18/2009 12:00,FL,30.488626,-84.31777999,"30.488626,-84.31777999"
4/19/2006 12:00,FL,27.84758799,-82.35411799,"27.84758799,-82.35411799"
6/12/2013 12:00,FL,30.10030478,-81.77470631,"30.10030478,-81.77470631"
3/1/1988 12:00,FL,29.55017499,-81.22532699,"29.55017499,-81.22532699"
5/3/1988 12:00,FL,30.14957046,-85.59107971,"30.14957046,-85.59107971"
1/1/2114 12:00,FL,27.5081402,-81.49252988,"27.5081402,-81.49252988"
5/20/1986 12:00,FL,28.56643676,-81.21790313,"28.56643676,-81.21790313"
6/2/1988 12:00,FL,27.71455764,-82.33280944,"27.71455764,-82.33280944"
6/30/1988 12:00,FL,30.30189899,-81.760857,"30.30189899,-81.760857"
11/17/1987 12:00,FL,30.175961,-81.62671699,"30.175961,-81.62671699"
11/1/1988 12:00,FL,30.26484087,-82.10786551,"30.26484087,-82.10786551"
9/1/1987 12:00,FL,29.625547,-82.37680799,"29.625547,-82.37680799"
8/31/2011 12:00,FL,27.92490005,-82.27026367,"27.92490005,-82.27026367"
11/16/1982 12:00,FL,30.557133,-84.595612,"30.557133,-84.595612"
11/17/1987 12:00,FL,27.15694427,-80.2178955,"27.15694427,-80.2178955"
5/21/2014 12:00,FL,28.09082731,-82.45160534,"28.09082731,-82.45160534"
10/20/1987 12:00,FL,28.25499699,-81.315903,"28.25499699,-81.315903"
9/1/1987 12:00,FL,28.28285199,-82.718529,"28.28285199,-82.718529"
12/31/1987 12:00,FL,28.50510025,-81.31235504,"28.50510025,-81.31235504"
8/16/2006 12:00,FL,25.95330619,-80.24400329,"25.95330619,-80.24400329"
3/14/2007 12:00,FL,28.87029599,-81.16406999,"28.87029599,-81.16406999"
7/17/2013 12:00,FL,27.8401038,-82.72870503,"27.8401038,-82.72870503"
,FL,25.89015579,-80.16311645,"25.89015579,-80.16311645"
9/18/1984 12:00,FL,28.818218,-81.67292,"28.818218,-81.67292"
1/25/2012 12:00,FL,26.63035011,-80.08408355,"26.63035011,-80.08408355"
8/31/1984 12:00,FL,28.26948,-82.19068099,"28.26948,-82.19068099"
3/30/1994 12:00,FL,27.98296737,-82.73187255,"27.98296737,-82.73187255"
2/2/1993 12:00,FL,26.93262299,-82.310326,"26.93262299,-82.310326"
3/13/2013 12:00,FL,30.22328004,-85.8702819,"30.22328004,-85.8702819"
7/7/1992 12:00,FL,30.43902397,-86.63919067,"30.43902397,-86.63919067"
10/7/1998 12:00,FL,28.56992721,-81.28362274,"28.56992721,-81.28362274"
,FL,25.74887084,-80.25826263,"25.74887084,-80.25826263"
9/14/1992 12:00,FL,30.19801902,-81.7461853,"30.19801902,-81.7461853"
5/19/1992 12:00,FL,26.27237945,-81.76819056,"26.27237945,-81.76819056"
,FL,25.69053322,-80.30612982,"25.69053322,-80.30612982"
3/15/2013 12:00,FL,28.49496459,-81.5070343,"28.49496459,-81.5070343"
7/15/1986 12:00,FL,28.44805335,-81.42498016,"28.44805335,-81.42498016"
8/15/2012 12:00,FL,28.14711799,-82.742973,"28.14711799,-82.742973"
10/11/2000 12:00,FL,28.15541999,-82.355759,"28.15541999,-82.355759"
1/27/2006 12:00,FL,28.52924919,-81.73071289,"28.52924919,-81.73071289"
3/14/2007 12:00,FL,26.05766125,-81.69940531,"26.05766125,-81.69940531"
8/13/2014 12:00,FL,28.23490142,-82.34436035,"28.23490142,-82.34436035"
7/18/2001 12:00,FL,28.34296607,-81.38600158,"28.34296607,-81.38600158"
10/26/2011 12:00,FL,28.3825162,-81.40467815,"28.3825162,-81.40467815"
10/26/2011 12:00,FL,28.020243,-82.75060299,"28.020243,-82.75060299"
3/14/2012 12:00,FL,28.61710622,-81.26186929,"28.61710622,-81.26186929"
,FL,25.92621557,-80.15674151,"25.92621557,-80.15674151"
1/31/2005 12:00,FL,28.05563899,-80.62281,"28.05563899,-80.62281"
10/23/1984 12:00,FL,28.34237289,-82.18624877,"28.34237289,-82.18624877"
1/31/2005 12:00,FL,28.17034743,-80.67211121,"28.17034743,-80.67211121"
11/13/1984 12:00,FL,28.05736541,-81.81530222,"28.05736541,-81.81530222"
,FL,26.12555122,-80.13684844,"26.12555122,-80.13684844"
5/5/2004 12:00,FL,28.032133,-82.45766399,"28.032133,-82.45766399"
1/21/2004 12:00,FL,28.02260398,-82.50636291,"28.02260398,-82.50636291"
1/21/2004 12:00,FL,27.3147068,-80.40206146,"27.3147068,-80.40206146"
10/23/1998 12:00,FL,28.55039024,-81.48934936,"28.55039024,-81.48934936"
4/22/1998 12:00,FL,25.78514948,-80.33272795,"25.78514948,-80.33272795"
10/17/1995 12:00,FL,26.93287099,-80.128189,"26.93287099,-80.128189"
1/26/2005 12:00,FL,27.73622322,-82.68145751,"27.73622322,-82.68145751"
,FL,26.31776981,-80.15103913,"26.31776981,-80.15103913"
5/2/1989 12:00,FL,29.502403,-82.86836999,"29.502403,-82.86836999"
7/16/2014 12:00,FL,28.576056,-81.30724299,"28.576056,-81.30724299"
10/1/1990 12:00,FL,30.43800354,-87.27644348,"30.43800354,-87.27644348"
,FL,26.00752539,-80.35941526,"26.00752539,-80.35941526"
10/30/2002 12:00,FL,28.53638799,-82.407295,"28.53638799,-82.407295"
2/2/1993 12:00,FL,26.20822504,-80.23308254,"26.20822504,-80.23308254"
8/14/2002 12:00,FL,26.22844314,-80.15470886,"26.22844314,-80.15470886"
,FL,25.7892204,-80.14111161,"25.7892204,-80.14111161"
2/16/1993 12:00,FL,27.84051895,-82.73514556,"27.84051895,-82.73514556"
3/31/2004 12:00,FL,28.00629199,-82.598633,"28.00629199,-82.598633"
10/24/2001 12:00,FL,26.304487,-80.276779,"26.304487,-80.276779"
,FL,26.008524,-80.28492699,"26.008524,-80.28492699"
1/4/1994 12:00,FL,25.987373,-80.124069,"25.987373,-80.124069"
8/20/2004 12:00,FL,28.14315795,-81.44760894,"28.14315795,-81.44760894"
,FL,25.7281237,-80.24118416,"25.7281237,-80.24118416"
8/24/2005 12:00,FL,27.99862973,-80.64108408,"27.99862973,-80.64108408"
,FL,25.86676508,-80.29468417,"25.86676508,-80.29468417"
11/2/1987 12:00,FL,28.66202518,-81.39537557,"28.66202518,-81.39537557"
9/18/2002 12:00,FL,28.23027268,-80.72328776,"28.23027268,-80.72328776"
8/13/1997 12:00,FL,26.75600051,-80.9489212,"26.75600051,-80.9489212"
11/5/2012 12:00,FL,28.42803955,-81.41481018,"28.42803955,-81.41481018"
,FL,26.36852659,-80.16671665,"26.36852659,-80.16671665"
,FL,25.76511383,-80.19281005,"25.76511383,-80.19281005"
9/20/2006 12:00,FL,26.1708393,-80.20741271,"26.1708393,-80.20741271"
8/31/2011 12:00,FL,25.74765019,-80.33166043,"25.74765019,-80.33166043"
6/30/1987 12:00,FL,30.28481483,-81.53990936,"30.28481483,-81.53990936"
8/16/2006 12:00,FL,27.02386665,-82.04604339,"27.02386665,-82.04604339"
8/16/2006 12:00,FL,26.79530715,-80.08822631,"26.79530715,-80.08822631"
6/30/1987 12:00,FL,30.48089884,-87.21466474,"30.48089884,-87.21466474"
1/23/2006 12:00,FL,27.976572,-81.64640799,"27.976572,-81.64640799"
6/15/2011 12:00,FL,30.37578172,-86.28834776,"30.37578172,-86.28834776"
